,date,Mkt-RF,SMB,HML,RMW,CMA,RF,ADS_Index,Close,QCOMClose,INTCClose,AMDClose,NASDAQClose,DJIClose,SPYClose
22,2016-02-04,0.27,0.37,0.33,0.2,0.1,0.001,-0.291261243515507,136.1199951171875,45.65999984741211,29.770000457763672,2.0899999141693115,4509.56005859375,16416.580078125,191.60000610351562
23,2016-02-05,-2.06,-0.72,1.75,1.07,1.44,0.001,-0.302889726417087,128.36000061035156,44.02000045776367,29.040000915527344,1.9800000190734863,4363.14013671875,16204.9697265625,187.9499969482422
24,2016-02-08,-1.51,0.11,0.89,1.63,0.97,0.001,-0.339296259067746,121.86000061035156,43.88999938964844,28.81999969482422,1.9299999475479126,4283.75,16027.0498046875,185.4199981689453
25,2016-02-09,-0.1,-0.56,-0.28,-0.06,0.03,0.001,-0.351324339666832,119.70999908447266,43.61000061035156,28.809999465942383,1.899999976158142,4268.759765625,16014.3798828125,185.42999267578125
26,2016-02-10,0.01,-0.22,-0.55,-0.28,-0.79,0.001,-0.363291157688637,119.19999694824219,42.959999084472656,28.229999542236328,1.840000033378601,4283.58984375,15914.740234375,185.27000427246094
27,2016-02-11,-1.17,0.28,-1.48,0.32,-0.4,0.001,-0.375198145193248,116.30999755859375,43.0,28.219999313354492,1.8600000143051147,4266.83984375,15660.1796875,182.86000061035156
28,2016-02-12,1.98,-0.28,1.14,-0.39,0.3,0.001,-0.387046727080881,121.66000366210938,44.560001373291016,28.639999389648438,1.8300000429153442,4337.509765625,15973.83984375,186.6300048828125
29,2016-02-16,1.78,0.54,-0.56,0.03,-0.27,0.001,-0.433186011458007,126.23999786376953,46.72999954223633,28.780000686645508,1.8300000429153442,4435.9599609375,16196.41015625,189.77999877929688
30,2016-02-17,1.75,-0.15,-0.64,-0.38,-0.48,0.001,-0.443904806751053,130.67999267578125,48.40999984741211,29.469999313354492,1.899999976158142,4534.06005859375,16453.830078125,192.8800048828125
31,2016-02-18,-0.51,-0.01,0.21,0.34,0.53,0.001,-0.45423396723692,127.06999969482422,49.08000183105469,29.420000076293945,1.909999966621399,4487.5400390625,16413.4296875,192.08999633789062
32,2016-02-19,0.06,0.29,-0.62,-0.64,-0.41,0.001,-0.464174728998455,128.6699981689453,49.41999816894531,28.709999084472656,1.909999966621399,4504.43017578125,16391.990234375,192.0
33,2016-02-22,1.43,-0.18,0.24,0.25,-0.21,0.001,-0.491837852114622,130.63999938964844,51.279998779296875,29.350000381469727,2.009999990463257,4570.60986328125,16620.66015625,194.77999877929688
34,2016-02-23,-1.22,0.38,-0.52,0.77,0.5,0.001,-0.500772275106262,128.16000366210938,50.41999816894531,28.799999237060547,1.9700000286102295,4503.580078125,16431.779296875,192.32000732421875
35,2016-02-24,0.53,0.64,-0.33,0.01,0.11,0.001,-0.509700106575944,130.33999633789062,51.52000045776367,29.190000534057617,2.0199999809265137,4542.60986328125,16484.990234375,193.1999969482422
36,2016-02-25,1.1,-0.45,0.22,-0.1,-0.25,0.001,-0.518622414910528,132.47000122070312,51.63999938964844,29.6200008392334,2.0299999713897705,4582.2001953125,16697.2890625,195.5399932861328
37,2016-02-26,-0.01,0.87,0.26,-0.53,0.02,0.001,-0.527540267835925,133.11000061035156,51.619998931884766,29.799999237060547,2.069999933242798,4590.47021484375,16639.970703125,195.08999633789062
38,2016-02-29,-0.69,0.7,0.26,0.13,0.43,0.001,-0.554061091877725,133.97000122070312,50.790000915527344,29.59000015258789,2.140000104904175,4557.9501953125,16516.5,193.55999755859375
39,2016-03-01,2.34,-0.64,0.3,-0.5,-0.54,0.001,-0.56304864750978,138.42999267578125,52.11000061035156,30.3700008392334,2.180000066757202,4689.60009765625,16865.080078125,198.11000061035156
40,2016-03-02,0.54,0.59,0.7,-0.7,-0.08,0.001,-0.572619380470564,136.97000122070312,52.849998474121094,30.540000915527344,2.319999933242798,4703.419921875,16899.3203125,199.0
41,2016-03-03,0.51,0.56,0.65,0.31,0.4,0.001,-0.582006055998203,137.3300018310547,52.380001068115234,30.579999923706055,2.4600000381469727,4707.419921875,16943.900390625,199.77999877929688
42,2016-03-04,0.37,0.33,0.29,0.1,0.03,0.001,-0.591209797389079,146.05999755859375,52.65999984741211,30.6299991607666,2.369999885559082,4717.02001953125,17006.76953125,200.42999267578125
43,2016-03-07,0.21,1.32,0.55,-0.39,0.44,0.001,-0.617224095743973,143.50999450683594,53.29999923706055,30.940000534057617,2.4700000286102295,4708.25,17073.94921875,200.58999633789062
44,2016-03-08,-1.27,-1.26,-0.49,0.62,0.14,0.001,-0.624643939400822,139.6300048828125,52.459999084472656,30.559999465942383,2.299999952316284,4648.81982421875,16964.099609375,198.39999389648438
45,2016-03-09,0.5,0.11,0.38,0.18,0.11,0.001,-0.631333280517566,141.9600067138672,51.95000076293945,30.8700008392334,2.259999990463257,4674.3798828125,17000.359375,199.3800048828125
46,2016-03-10,-0.11,-0.74,0.63,0.31,0.18,0.001,-0.637292919602613,144.4199981689453,52.02000045776367,31.25,2.259999990463257,4662.16015625,16995.130859375,199.5399932861328
47,2016-03-11,1.69,0.29,0.19,-0.4,-0.32,0.001,-0.642523569841478,148.82000732421875,52.220001220703125,31.760000228881836,2.5199999809265137,4748.47021484375,17213.310546875,202.75999450683594
48,2016-03-14,-0.12,-0.14,-0.87,0.01,-0.23,0.001,-0.653889855683309,148.13999938964844,52.09000015258789,31.43000030517578,2.7200000286102295,4750.27978515625,17229.130859375,202.5
49,2016-03-15,-0.36,-1.42,0.67,0.46,0.07,0.001,-0.656406596860247,148.47000122070312,51.630001068115234,31.649999618530273,2.490000009536743,4728.669921875,17251.529296875,202.1699981689453
50,2016-03-16,0.63,0.11,-0.04,0.56,-0.04,0.001,-0.658350845117234,148.6300048828125,51.29999923706055,31.690000534057617,2.630000114440918,4763.97021484375,17325.759765625,203.33999633789062
51,2016-03-17,0.72,0.97,0.59,0.15,0.67,0.001,-0.659722833120992,151.5500030517578,51.380001068115234,31.979999542236328,2.799999952316284,4774.990234375,17481.490234375,204.6300048828125
52,2016-03-18,0.54,0.41,-0.19,-0.26,0.19,0.001,-0.660522725056293,152.49000549316406,51.59000015258789,32.68000030517578,2.930000066757202,4795.64990234375,17602.30078125,204.3800048828125
53,2016-03-21,0.1,-0.27,-0.31,-0.08,-0.35,0.001,-0.659378675289567,152.88999938964844,52.209999084472656,32.34000015258789,2.799999952316284,4808.8701171875,17623.869140625,204.6699981689453
54,2016-03-22,-0.05,-0.08,-0.44,-0.3,-0.26,0.001,-0.657523748909572,154.75999450683594,52.02000045776367,32.31999969482422,2.7899999618530273,4821.66015625,17582.5703125,204.55999755859375
55,2016-03-23,-0.86,-1.2,-0.09,0.61,0.01,0.001,-0.654841534042903,152.99000549316406,50.9900016784668,32.0,2.680000066757202,4768.85986328125,17502.58984375,203.2100067138672
56,2016-03-24,0.0,0.42,-0.05,0.05,-0.01,0.001,-0.651331709710929,153.0,50.86000061035156,31.8799991607666,2.7899999618530273,4773.5,17515.73046875,203.1199951171875
57,2016-03-28,0.04,-0.04,0.14,-0.04,0.25,0.001,-0.629149595759733,153.10000610351562,50.189998626708984,31.899999618530273,2.7799999713897705,4766.7900390625,17535.390625,203.24000549316406
58,2016-03-29,1.07,1.64,-1.18,0.19,-0.57,0.001,-0.62194025523531,154.1300048828125,50.689998626708984,32.380001068115234,2.859999895095825,4846.6201171875,17633.109375,205.1199951171875
59,2016-03-30,0.41,-0.27,0.15,-0.06,0.01,0.001,-0.614202999922809,156.92999267578125,50.9900016784668,32.709999084472656,2.859999895095825,4869.2900390625,17716.66015625,206.02000427246094
60,2016-03-31,-0.11,0.41,-0.48,-0.12,-0.11,0.001,-0.605936903910719,154.5,51.13999938964844,32.349998474121094,2.8499999046325684,4869.85009765625,17685.08984375,205.52000427246094
61,2016-04-01,0.64,-0.34,-0.62,-0.36,-0.14,0.0,-0.597140978001566,157.8000030517578,50.880001068115234,32.45000076293945,2.8299999237060547,4914.5400390625,17792.75,206.9199981689453
62,2016-04-04,-0.41,-0.33,-0.74,-0.25,-0.23,0.0,-0.57247882530303,156.00999450683594,50.650001525878906,32.0,2.8299999237060547,4891.7998046875,17737.0,206.25
63,2016-04-05,-0.94,-0.18,-0.36,0.06,0.18,0.0,-0.565192583059687,155.02999877929688,50.06999969482422,31.899999618530273,2.759999990463257,4843.93017578125,17603.3203125,204.19000244140625
64,2016-04-06,1.14,0.05,-0.82,-0.47,-0.63,0.0,-0.558550476814705,157.5399932861328,50.619998931884766,32.08000183105469,2.799999952316284,4920.72021484375,17716.05078125,206.4199981689453
65,2016-04-07,-1.23,-0.09,-0.35,-0.01,0.22,0.0,-0.552551711712239,154.97000122070312,50.029998779296875,31.549999237060547,2.640000104904175,4848.3701171875,17541.9609375,203.9499969482422
66,2016-04-08,0.29,0.12,0.69,0.36,0.28,0.0,-0.547195569884591,156.14999389648438,50.560001373291016,31.6299991607666,2.740000009536743,4850.68994140625,17576.9609375,204.5
67,2016-04-11,-0.28,0.01,0.95,-0.01,0.29,0.0,-0.534566554058824,155.61000061035156,51.0,31.670000076293945,2.759999990463257,4833.39990234375,17556.41015625,204.02000427246094
68,2016-04-12,0.99,0.01,0.85,0.04,-0.15,0.0,-0.531340258180319,155.42999267578125,50.81999969482422,31.860000610351562,2.809999942779541,4872.08984375,17721.25,205.9199981689453
69,2016-04-13,1.23,0.95,0.35,-0.46,-0.35,0.0,-0.528729395293567,159.47999572753906,51.91999816894531,32.130001068115234,2.799999952316284,4947.419921875,17908.279296875,208.0
70,2016-04-14,0.03,-0.26,0.18,-0.36,-0.11,0.0,-0.526733652958577,158.82000732421875,51.81999969482422,31.799999237060547,2.7200000286102295,4945.89013671875,17926.4296875,208.00999450683594
71,2016-04-15,-0.04,0.31,-0.32,0.22,0.17,0.0,-0.525352792346366,155.49000549316406,51.060001373291016,31.459999084472656,2.700000047683716,4938.22021484375,17897.4609375,207.77999877929688
72,2016-04-18,0.65,0.13,-0.19,-0.16,-0.04,0.0,-0.52451256371028,155.89999389648438,51.54999923706055,31.649999618530273,2.759999990463257,4960.02001953125,18004.16015625,209.24000549316406
73,2016-04-19,0.29,-0.17,1.49,-0.24,0.37,0.0,-0.524832749117046,151.07000732421875,51.83000183105469,31.600000381469727,2.619999885559082,4940.330078125,18053.599609375,209.89999389648438
74,2016-04-20,0.15,-0.01,0.53,-0.31,-0.12,0.0,-0.525395723403396,153.22999572753906,52.09000015258789,32.0,2.700000047683716,4948.1298828125,18096.26953125,210.10000610351562
75,2016-04-21,-0.47,-0.01,-0.59,-0.61,-0.34,0.0,-0.526201553940038,151.35000610351562,51.66999816894531,31.969999313354492,2.619999885559082,4945.89013671875,17982.51953125,208.97000122070312
76,2016-04-22,0.12,1.03,0.49,-0.09,0.96,0.0,-0.527250337160105,150.3300018310547,52.63999938964844,31.639999389648438,3.990000009536743,4906.22998046875,18003.75,208.97000122070312
77,2016-04-25,-0.24,-0.65,-0.18,0.07,-0.16,0.0,-0.531842016345742,149.10000610351562,52.43000030517578,31.389999389648438,3.450000047683716,4895.7900390625,17977.240234375,208.61000061035156
78,2016-04-26,0.29,0.82,0.78,0.33,0.61,0.0,-0.533403601546586,150.75999450683594,52.90999984741211,31.399999618530273,3.6600000858306885,4888.27978515625,17990.3203125,208.9199981689453
79,2016-04-27,0.21,0.23,0.68,-0.19,0.79,0.0,-0.534762235244141,151.52999877929688,52.900001525878906,31.75,3.7300000190734863,4863.14013671875,18041.55078125,209.35000610351562
80,2016-04-28,-0.96,-0.2,0.05,-0.48,0.56,0.0,-0.535918080025076,147.99000549316406,52.130001068115234,31.110000610351562,3.609999895095825,4805.2900390625,17830.759765625,207.4499969482422
81,2016-04-29,-0.5,-0.2,0.38,0.06,-0.24,0.0,-0.536871274208467,145.75,50.52000045776367,30.280000686645508,3.549999952316284,4775.35986328125,17773.640625,206.3300018310547
82,2016-05-02,0.78,-0.04,-0.36,0.0,-0.09,0.001,-0.538737177002777,146.0800018310547,51.11000061035156,30.610000610351562,3.740000009536743,4817.58984375,17891.16015625,207.97000122070312
83,2016-05-03,-1.05,-0.73,-0.5,0.54,0.03,0.001,-0.538138146224298,143.1999969482422,50.72999954223633,30.360000610351562,3.5999999046325684,4763.22021484375,17750.91015625,206.16000366210938
84,2016-05-04,-0.66,-0.16,0.06,0.45,0.29,0.001,-0.536372978796334,142.07000732421875,50.4900016784668,29.850000381469727,3.5999999046325684,4725.64013671875,17651.259765625,205.00999450683594
85,2016-05-05,-0.08,-0.53,0.09,0.1,0.02,0.001,-0.533441463482631,142.5800018310547,51.130001068115234,29.899999618530273,3.6600000858306885,4717.08984375,17660.7109375,204.97000122070312
86,2016-05-06,0.38,0.08,0.24,0.17,0.25,0.001,-0.52934324947096,141.88999938964844,50.91999816894531,30.040000915527344,3.680000066757202,4736.16015625,17740.630859375,205.72000122070312
87,2016-05-09,0.05,0.19,-1.49,0.1,-0.5,0.001,-0.510336408435768,142.39999389648438,51.20000076293945,29.799999237060547,3.6500000953674316,4750.2099609375,17705.91015625,205.88999938964844
88,2016-05-10,1.26,-0.38,0.47,-0.11,0.05,0.001,-0.502601423899247,144.61000061035156,52.150001525878906,30.139999389648438,3.640000104904175,4809.8798828125,17928.349609375,208.4499969482422
89,2016-05-11,-0.89,-0.33,0.78,-0.44,0.0,0.001,-0.494438744707023,143.85000610351562,52.150001525878906,30.059999465942383,3.6500000953674316,4760.68994140625,17711.119140625,206.5
90,2016-05-12,-0.11,-0.59,0.14,0.38,0.12,0.001,-0.485847394037431,141.0399932861328,51.5099983215332,29.760000228881836,3.5899999141693115,4737.330078125,17720.5,206.55999755859375
91,2016-05-13,-0.82,0.28,-0.66,-0.55,-0.17,0.001,-0.476826343770015,140.0500030517578,51.31999969482422,29.90999984741211,3.6700000762939453,4717.68017578125,17535.3203125,204.75999450683594
92,2016-05-16,0.99,0.2,-0.24,-0.05,-0.31,0.001,-0.446724843369068,142.64999389648438,51.90999984741211,30.389999389648438,3.7899999618530273,4775.4599609375,17710.7109375,206.77999877929688
93,2016-05-17,-0.95,-0.68,0.61,-0.12,-0.1,0.001,-0.43552982798223,141.1699981689453,51.9900016784668,29.979999542236328,3.7899999618530273,4715.72998046875,17529.98046875,204.85000610351562
94,2016-05-18,0.1,0.14,0.83,-1.34,-0.65,0.001,-0.423904388862005,143.8800048828125,52.790000915527344,29.989999771118164,3.8399999141693115,4739.1201171875,17526.619140625,204.91000366210938
95,2016-05-19,-0.33,-0.31,-0.3,0.39,-0.01,0.001,-0.411847134800858,142.74000549316406,52.7599983215332,29.6299991607666,3.7699999809265137,4712.52978515625,17435.400390625,204.1999969482422
96,2016-05-20,0.75,0.84,-0.3,-0.39,-0.38,0.001,-0.399356622916289,146.72999572753906,54.52000045776367,30.149999618530273,3.869999885559082,4769.56005859375,17500.939453125,205.49000549316406
97,2016-05-23,-0.18,0.24,-0.32,-0.21,0.08,0.001,-0.358815936674889,148.10000610351562,54.18000030517578,30.229999542236328,4.039999961853027,4765.77978515625,17492.9296875,205.2100067138672
98,2016-05-24,1.43,0.61,-0.34,-0.1,-0.39,0.001,-0.343903891669267,151.4199981689453,55.59000015258789,31.059999465942383,4.199999809265137,4861.06005859375,17706.05078125,207.8699951171875
99,2016-05-25,0.72,-0.13,0.57,0.21,-0.1,0.001,-0.328331875199771,153.57000732421875,55.97999954223633,31.389999389648438,4.179999828338623,4894.89013671875,17851.509765625,209.27999877929688
100,2016-05-26,-0.04,-0.16,-0.51,0.17,-0.22,0.001,-0.312098023774932,153.02000427246094,55.7400016784668,31.489999771118164,4.349999904632568,4901.77001953125,17828.2890625,209.33999633789062
101,2016-05-27,0.49,0.36,-0.22,-0.06,-0.09,0.001,-0.295200394701993,153.3000030517578,55.27000045776367,31.56999969482422,4.599999904632568,4933.5,17873.220703125,210.24000549316406
102,2016-05-31,-0.01,0.45,-0.36,-0.17,-0.33,0.001,-0.22029350848273,154.36000061035156,54.91999816894531,31.59000015258789,4.570000171661377,4948.0498046875,17787.19921875,209.83999633789062
103,2016-06-01,0.2,0.64,-0.25,-0.26,0.08,0.001,-0.199478544713001,154.77000427246094,54.790000915527344,31.65999984741211,4.429999828338623,4952.25,17789.669921875,210.27000427246094
104,2016-06-02,0.35,0.25,-0.59,-0.24,-0.08,0.001,-0.178712386477309,154.91000366210938,54.880001068115234,31.760000228881836,4.239999771118164,4971.35986328125,17838.560546875,210.91000366210938
105,2016-06-03,-0.38,-0.18,-0.1,0.53,0.14,0.001,-0.158629778537137,162.55999755859375,54.939998626708984,31.6200008392334,4.159999847412109,4942.52001953125,17807.060546875,210.27999877929688
106,2016-06-06,0.6,0.71,0.32,-0.19,-0.11,0.001,-0.102389117796439,162.83999633789062,54.88999938964844,31.68000030517578,4.46999979019165,4968.7099609375,17920.330078125,211.35000610351562
107,2016-06-07,0.12,0.23,0.11,0.34,0.22,0.001,-0.0847131192886903,164.83999633789062,54.84000015258789,31.8799991607666,4.510000228881836,4961.75,17938.279296875,211.67999267578125
108,2016-06-08,0.37,0.43,-0.11,0.05,-0.1,0.001,-0.0674755711768533,163.6999969482422,54.939998626708984,31.889999389648438,4.460000038146973,4974.64013671875,18005.05078125,212.3699951171875
109,2016-06-09,-0.27,-0.43,-0.21,0.31,0.13,0.001,-0.0506744106565437,164.13999938964844,54.97999954223633,31.940000534057617,4.519999980926514,4958.6201171875,17985.189453125,212.0800018310547
110,2016-06-10,-1.05,-0.38,-0.17,0.16,0.6,0.001,-0.0343076271455513,160.82000732421875,53.83000183105469,32.040000915527344,4.320000171661377,4894.5498046875,17865.33984375,210.07000732421875
111,2016-06-13,-0.84,-0.37,0.1,-0.24,-0.04,0.001,0.0120424510237449,160.00999450683594,52.83000183105469,32.16999816894531,4.400000095367432,4848.43994140625,17732.48046875,208.4499969482422
112,2016-06-14,-0.19,0.14,-0.71,0.27,0.03,0.001,0.0259112615323131,158.99000549316406,52.70000076293945,32.13999938964844,4.389999866485596,4843.5498046875,17674.8203125,208.0399932861328
113,2016-06-15,-0.11,0.26,-0.06,-0.05,0.05,0.001,0.0387386826996607,158.39999389648438,53.279998779296875,31.610000610351562,4.420000076293945,4834.93017578125,17640.169921875,207.75
114,2016-06-16,0.24,-0.31,-0.4,0.28,0.35,0.001,0.0505262495736061,158.6300048828125,53.41999816894531,31.690000534057617,4.75,4844.919921875,17733.099609375,208.3699951171875
115,2016-06-17,-0.3,0.07,0.94,0.4,0.62,0.001,0.0612753727633885,156.0,53.54999923706055,31.760000228881836,5.260000228881836,4800.33984375,17675.16015625,206.52000427246094
116,2016-06-20,0.71,0.59,-0.01,-0.16,0.12,0.001,0.0877571626574064,156.92999267578125,53.88999938964844,32.16999816894531,5.099999904632568,4837.2099609375,17804.869140625,207.85000610351562
117,2016-06-21,0.21,-0.61,0.5,-0.2,0.0,0.001,0.0952214105623949,155.80999755859375,53.880001068115234,32.31999969482422,5.449999809265137,4843.759765625,17829.73046875,208.44000244140625
118,2016-06-22,-0.2,-0.3,0.08,0.05,0.0,0.001,0.102056946288376,155.13999938964844,54.040000915527344,32.290000915527344,5.019999980926514,4833.31982421875,17780.830078125,208.10000610351562
119,2016-06-23,1.45,0.54,0.43,-0.55,-0.2,0.001,0.108264587838757,158.6199951171875,55.54999923706055,32.9900016784668,5.210000038146973,4910.0400390625,18011.0703125,210.80999755859375
120,2016-06-24,-3.7,0.02,-1.13,0.93,0.1,0.001,0.11384507807732,148.72000122070312,52.119998931884766,31.549999237060547,4.880000114440918,4707.97998046875,17400.75,203.24000549316406
121,2016-06-27,-2.07,-1.06,-0.67,0.52,0.43,0.001,0.126878400875741,143.6300048828125,51.13999938964844,30.719999313354492,4.71999979019165,4594.43994140625,17140.240234375,199.60000610351562
122,2016-06-28,1.76,-0.38,0.14,-0.61,-0.59,0.001,0.129786370571408,149.77000427246094,52.5099983215332,31.190000534057617,5.119999885559082,4691.8701171875,17409.720703125,203.1999969482422
123,2016-06-29,1.8,0.31,-0.07,-0.11,-0.24,0.001,0.131851457981964,155.0,53.54999923706055,31.93000030517578,5.130000114440918,4779.25,17694.6796875,206.66000366210938
124,2016-06-30,1.42,0.38,0.45,-0.13,0.38,0.001,0.133073910234861,155.39999389648438,53.56999969482422,32.79999923706055,5.139999866485596,4842.669921875,17929.990234375,209.47999572753906
125,2016-07-01,0.24,0.47,-0.41,-0.13,0.23,0.001,0.133453873620039,154.22000122070312,53.0,32.75,5.070000171661377,4862.56982421875,17949.369140625,209.9199981689453
126,2016-07-05,-0.85,-0.82,-1.36,0.57,-0.68,0.001,0.130791037959304,150.75999450683594,51.939998626708984,32.68000030517578,4.960000038146973,4822.89990234375,17840.619140625,208.41000366210938
127,2016-07-06,0.62,0.17,-0.13,-0.11,-0.15,0.001,0.12899797325162,150.6300048828125,52.369998931884766,32.970001220703125,5.039999961853027,4859.16015625,17918.619140625,209.66000366210938
128,2016-07-07,0.02,0.34,-0.2,0.21,-0.29,0.001,0.126764778182085,150.99000549316406,52.93000030517578,33.20000076293945,5.019999980926514,4876.81005859375,17895.880859375,209.52999877929688
129,2016-07-08,1.6,0.94,0.35,0.07,0.27,0.001,0.124091185505928,155.13999938964844,54.189998626708984,34.0,5.099999904632568,4956.759765625,18146.740234375,212.64999389648438
130,2016-07-11,0.43,0.69,0.25,0.3,-0.08,0.001,0.113476270422252,157.36000061035156,54.119998931884766,34.380001068115234,5.010000228881836,4988.64013671875,18226.9296875,213.39999389648438
131,2016-07-12,0.75,0.73,1.0,-0.63,0.64,0.001,0.109151238320708,158.58999633789062,54.619998931884766,34.939998626708984,5.139999866485596,5022.81982421875,18347.669921875,214.9499969482422
132,2016-07-13,-0.05,-0.46,0.51,0.54,0.0,0.001,0.104445860928174,157.41000366210938,54.83000183105469,35.0099983215332,5.090000152587891,5005.72998046875,18372.119140625,214.9199981689453
133,2016-07-14,0.51,-0.42,0.45,-0.04,0.0,0.001,0.0993595751556846,160.7899932861328,54.880001068115234,35.20000076293945,5.170000076293945,5034.06005859375,18506.41015625,216.1199951171875
134,2016-07-15,-0.05,0.29,0.01,-0.3,0.0,0.001,0.0938917723312568,161.16000366210938,54.75,35.06999969482422,5.139999866485596,5029.58984375,18516.55078125,215.8300018310547
135,2016-07-18,0.25,0.01,-0.12,0.09,-0.23,0.001,0.0751820411976948,162.3300018310547,55.349998474121094,35.04999923706055,5.510000228881836,5055.77978515625,18533.05078125,216.41000366210938
136,2016-07-19,-0.22,-0.62,0.05,0.47,-0.23,0.001,0.0682016768053835,160.52999877929688,55.13999938964844,35.150001525878906,5.409999847412109,5036.3701171875,18559.009765625,216.19000244140625
137,2016-07-20,0.48,0.39,-0.87,-0.03,-0.35,0.001,0.0608670239691852,162.6699981689453,55.81999969482422,35.689998626708984,5.409999847412109,5089.93017578125,18595.029296875,217.08999633789062
138,2016-07-21,-0.38,-0.08,-0.01,0.0,0.03,0.001,0.0531772049567259,160.41000366210938,59.93000030517578,34.27000045776367,5.21999979019165,5073.89990234375,18517.23046875,216.27000427246094
139,2016-07-22,0.48,0.28,-0.08,0.41,-0.25,0.001,0.0451312995331629,159.6699981689453,61.150001525878906,34.65999984741211,5.840000152587891,5100.16015625,18570.849609375,217.24000549316406
